id Avg 1D XGBoost LightGBM NN LSTM
5.611000000000000000e+03 4.785634434438718748e-02 3.428686837578145963e-02 3.568250866325636816e-02 4.523377228242498466e-02 3.806810453534126282e-02 3.779250010848045349e-02
4.876000000000000000e+03 7.236693595700170734e-02 7.635960701846608578e-02 1.041928475155226019e-01 7.301357660849483455e-02 7.238268852233886719e-02 7.231160253286361694e-02
4.878000000000000000e+03 5.773626694926858871e-02 1.679109885722203099e-01 5.715297278783104673e-02 5.773626830845686453e-02 4.114300757646560669e-02 4.141442105174064636e-02
5.217000000000000000e+03 6.187086439762914253e-02 4.946930730083855948e-02 7.698715159637056771e-02 5.856189408415843345e-02 6.201135739684104919e-02 6.181688234210014343e-02
5.220000000000000000e+03 6.628098809125262947e-02 9.461302476228392044e-02 8.080435059360273342e-02 6.628098821452521605e-02 5.932002142071723938e-02 6.130396947264671326e-02
4.879000000000000000e+03 1.040804835324673772e-01 9.283862910590250095e-02 1.083196305594288228e-01 1.020188212750220424e-01 1.042524725198745728e-01 1.016114875674247742e-01
5.222000000000000000e+03 9.033107570463107250e-02 9.067388704151739531e-02 6.548427559377863194e-02 9.012531021156848510e-02 8.398018777370452881e-02 8.992346376180648804e-02
4.880000000000000000e+03 6.040594147950376774e-02 8.725512333105894802e-02 7.971212260894805501e-02 6.040594156363091050e-02 5.746534466743469238e-02 5.857886373996734619e-02
5.224000000000000000e+03 6.257266195044676460e-02 9.818275057569950115e-02 6.810037259444130797e-02 6.503880995449924651e-02 6.264601647853851318e-02 6.231125816702842712e-02
4.883000000000000000e+03 6.273415754817524004e-02 1.037367714955469838e-01 6.323290763135418213e-02 6.214811052502986627e-02 5.914134532213211060e-02 5.900413170456886292e-02
5.229000000000000000e+03 9.076599392267721556e-02 9.299014032854004130e-02 7.962931868655134804e-02 9.315040770482625743e-02 7.481147348880767822e-02 7.428640127182006836e-02
5.612000000000000000e+03 1.210111540076579811e-01 1.219570275130485854e-01 8.473616296609147447e-02 1.176131284741999961e-01 8.732274174690246582e-02 8.733560144901275635e-02
5.613000000000000000e+03 1.418615932228863563e-01 1.405685425826734281e-01 1.100456804763961377e-01 1.418615909867012026e-01 1.041068807244300842e-01 7.927778363227844238e-02
4.884000000000000000e+03 4.670264463662813365e-02 4.633813081634009790e-02 4.885018726740887607e-02 4.548862907084460366e-02 4.564417153596878052e-02 4.566409066319465637e-02
5.614000000000000000e+03 7.879932721415784658e-02 1.167802137996337697e-01 8.047810114860301511e-02 7.720445857837755776e-02 7.698272913694381714e-02 7.619632780551910400e-02
4.885000000000000000e+03 1.014289267440765530e-01 1.010851883324951767e-01 1.157729423015558673e-01 1.011130231794268031e-01 9.559398889541625977e-02 9.716191142797470093e-02
5.230000000000000000e+03 6.309074376617494762e-02 7.734425152457118091e-02 6.323763811859627049e-02 6.236257068770780648e-02 5.761767551302909851e-02 5.763885378837585449e-02
5.615000000000000000e+03 5.894172476296857810e-02 1.076223962091204522e-01 9.846333582015806551e-02 6.026026379755665408e-02 5.905143544077873230e-02 5.837476998567581177e-02
5.231000000000000000e+03 6.589325663695444479e-02 6.571368688003960401e-02 6.836753759465898084e-02 6.351183631361495552e-02 6.495026499032974243e-02 6.479424238204956055e-02
5.617000000000000000e+03 3.464614081874393264e-02 3.605653458080033957e-02 3.213590400252384210e-02 3.385301267526711483e-02 3.473221138119697571e-02 3.467578813433647156e-02
5.618000000000000000e+03 1.230005624425553751e-01 7.272905385309866300e-02 1.191628495971671087e-01 1.230005625538573288e-01 1.004461944103240967e-01 1.121128201484680176e-01
5.619000000000000000e+03 7.961889895338383760e-02 1.414435957537185373e-01 7.915898469359652911e-02 8.497201145464430838e-02 6.151423975825309753e-02 6.720671802759170532e-02
5.620000000000000000e+03 1.033141829793884220e-01 8.853955453775466666e-02 1.288422928836998882e-01 1.033141825032131422e-01 9.262811392545700073e-02 9.322904050350189209e-02
5.232000000000000000e+03 7.003047575426900317e-02 7.139938833258427375e-02 6.536093599410541799e-02 7.131096660736241377e-02 6.062225252389907837e-02 6.062386184930801392e-02
4.886000000000000000e+03 4.307248828223578935e-02 6.908126091412360170e-02 4.832423536191019636e-02 4.304866756451732751e-02 4.308138787746429443e-02 4.256027936935424805e-02
5.622000000000000000e+03 9.289234423679350316e-02 1.009918520990942953e-01 6.869707260555560357e-02 9.333120554671710256e-02 6.918054819107055664e-02 7.211098819971084595e-02
5.623000000000000000e+03 1.471996052720379311e-01 1.353886560453631815e-01 9.210435223169183283e-02 1.471996057659443746e-01 9.065598994493484497e-02 8.933903276920318604e-02
5.235000000000000000e+03 8.894920527757416151e-02 9.008285219940972977e-02 8.693484517367268405e-02 8.894920506630374368e-02 8.903283625841140747e-02 8.812990784645080566e-02
5.626000000000000000e+03 8.645546884198231086e-02 1.387203765410433276e-01 5.770407243046157125e-02 8.645546774475351692e-02 6.217963248491287231e-02 7.002528011798858643e-02
5.239000000000000000e+03 6.527037002355730311e-02 6.437058862611123866e-02 8.570970181053251535e-02 6.609087730762355783e-02 6.481593102216720581e-02 6.440136581659317017e-02
5.628000000000000000e+03 7.384670155603585695e-02 7.925160009825446550e-02 8.131954736818816643e-02 7.458073592515247763e-02 7.310739904642105103e-02 7.246406376361846924e-02
5.629000000000000000e+03 7.585378672872063188e-02 7.673940030333410711e-02 7.208591204870178071e-02 7.585378650574316206e-02 7.203596830368041992e-02 6.851112097501754761e-02
5.241000000000000000e+03 6.078790803289921274e-02 5.706172939445656317e-02 7.355741098717968884e-02 5.988850378376283506e-02 6.079703569412231445e-02 6.040244176983833313e-02
5.247000000000000000e+03 2.629964667864348460e-02 1.513105081828280130e-01 6.204955606428295967e-02 2.629964708609936613e-02 2.788496948778629303e-02 2.240681648254394531e-02
5.252000000000000000e+03 3.929892285168800486e-02 8.102259727864487282e-02 4.105660810753621742e-02 3.929892284194373003e-02 3.893647342920303345e-02 3.684545308351516724e-02
5.630000000000000000e+03 4.814423134670275245e-02 4.659871952275822932e-02 9.041817099110714684e-02 4.820572630155956634e-02 4.247533902525901794e-02 4.249545186758041382e-02
5.253000000000000000e+03 7.509243030988088652e-02 2.698349209661412007e-01 5.792470948762057370e-02 8.456090060847691603e-02 4.969945922493934631e-02 4.984674230217933655e-02
5.631000000000000000e+03 7.923298557688815413e-02 8.185361276080202475e-02 1.296073123082621403e-01 7.616858707071900991e-02 7.789126783609390259e-02 7.642231136560440063e-02
5.633000000000000000e+03 1.492138994031752819e-01 1.596619439395557116e-01 1.062201297831244784e-01 1.492138975800659240e-01 8.896409720182418823e-02 1.403821557760238647e-01
4.887000000000000000e+03 5.454966584464539248e-02 5.783220414220899969e-02 6.392428912644146366e-02 5.232923873112120539e-02 5.340222641825675964e-02 5.340374633669853210e-02
5.254000000000000000e+03 6.833489312884916123e-02 6.738168677619409130e-02 7.142371573306158239e-02 6.730604746957614959e-02 6.804724037647247314e-02 6.760267913341522217e-02
5.634000000000000000e+03 9.403035455685661292e-02 1.029910062234585116e-01 1.230915808621764612e-01 9.503989094081383149e-02 8.521414548158645630e-02 8.868439495563507080e-02
5.255000000000000000e+03 8.525987601157261619e-02 8.573822825919300006e-02 8.920954554996600450e-02 8.419213552838153425e-02 8.518130332231521606e-02 8.516034483909606934e-02
4.888000000000000000e+03 9.213806934453692976e-02 9.807084032103327575e-02 1.178118467869447017e-01 9.245521443650472904e-02 8.535908907651901245e-02 8.535871654748916626e-02
5.259000000000000000e+03 8.443948418257667121e-02 1.354870597067001359e-01 8.577123653697107941e-02 8.830609384166268616e-02 8.059804141521453857e-02 8.057133108377456665e-02
5.260000000000000000e+03 1.081088943878904668e-01 1.087305083819534723e-01 5.220833110558769502e-02 1.081088943617881937e-01 1.048793420195579529e-01 1.050420254468917847e-01
5.262000000000000000e+03 7.440672784630025793e-02 1.304653100790173770e-01 8.196917445048469697e-02 7.500384946157842569e-02 7.477815449237823486e-02 7.297873497009277344e-02
5.636000000000000000e+03 5.466003655880991713e-02 6.525021189264548771e-02 5.653540563010577696e-02 5.836844403549799193e-02 5.311649665236473083e-02 5.305530503392219543e-02
4.891000000000000000e+03 5.306650065333725491e-02 5.279698821147525700e-02 6.607327923508266032e-02 5.374176212218169379e-02 5.287497118115425110e-02 5.264086648821830750e-02
4.892000000000000000e+03 6.569300453059234712e-02 1.472486861328319296e-01 6.429005996930163558e-02 6.520647315784453002e-02 4.759328067302703857e-02 4.794538766145706177e-02
5.638000000000000000e+03 1.006887318490330002e-01 7.573521467815105823e-02 1.052155035835306007e-01 9.504797430355885202e-02 1.007592901587486267e-01 1.000388637185096741e-01
5.639000000000000000e+03 2.364702136349526307e-01 2.807361781031351144e-01 1.456649461379968258e-01 2.364702156003274658e-01 1.500246226787567139e-01 1.555697619915008545e-01
5.640000000000000000e+03 8.271261662296294781e-02 9.820498775678571102e-02 6.825430862331520465e-02 8.093550244172272035e-02 6.586665660142898560e-02 6.597790867090225220e-02
5.641000000000000000e+03 6.171663787609289742e-02 5.830074804600428318e-02 6.350352664315708773e-02 6.008756820250286262e-02 5.909701436758041382e-02 6.156719103455543518e-02
5.642000000000000000e+03 9.785450415400864799e-02 1.015678295259881958e-01 1.373899326745712801e-01 9.630573456065447124e-02 9.726993739604949951e-02 9.706480056047439575e-02
4.893000000000000000e+03 6.895412293980741902e-02 7.177044864051888851e-02 6.467471318561587856e-02 7.037274164147681865e-02 6.043509021401405334e-02 6.042824313044548035e-02
5.643000000000000000e+03 1.316620578970019162e-01 1.423873749861505611e-01 9.470039572649113779e-02 1.332403367212705581e-01 1.078178286552429199e-01 1.078027114272117615e-01
5.644000000000000000e+03 6.868941344092326096e-02 6.963727488964201184e-02 6.922600607548402840e-02 7.055201172637898255e-02 6.784253567457199097e-02 6.474626064300537109e-02
5.645000000000000000e+03 7.189038211525544675e-02 8.627179470408122275e-02 7.303173693392972510e-02 7.324193987486245228e-02 6.959002465009689331e-02 6.967978924512863159e-02
5.264000000000000000e+03 3.004418279058137034e-02 2.968825610752204303e-02 3.970428536710801648e-02 3.024715152636411539e-02 3.006793744862079620e-02 3.006317839026451111e-02
5.265000000000000000e+03 1.022326322031074652e-01 1.304964054611047475e-01 1.271560567818144083e-01 1.022326323076101495e-01 1.014908477663993835e-01 9.132251143455505371e-02
4.895000000000000000e+03 4.900007543320131220e-02 8.197868253733461841e-02 6.160972605257522550e-02 5.285232288850008620e-02 4.900213703513145447e-02 4.889909178018569946e-02
5.646000000000000000e+03 7.569578010988255168e-02 1.210512758379331394e-01 7.471393166113654560e-02 7.936453388247492746e-02 7.330674678087234497e-02 7.329893112182617188e-02
4.896000000000000000e+03 8.155451478273471888e-02 7.569532019473541873e-02 9.502738370828020531e-02 8.155451475988798049e-02 7.543329894542694092e-02 7.916901260614395142e-02
5.647000000000000000e+03 1.139367642125883734e-01 1.343062740829579493e-01 1.056814131295148590e-01 1.139367668195011979e-01 9.973790496587753296e-02 9.647384285926818848e-02
4.899000000000000000e+03 1.126962628687692147e-01 2.063937304331190103e-01 1.336635904398743024e-01 1.126962634246166800e-01 1.073755845427513123e-01 1.067454740405082703e-01
5.649000000000000000e+03 1.859289013488831521e-01 2.252638828918978875e-01 1.304818987762773885e-01 1.841974838604292786e-01 1.539397388696670532e-01 1.531079411506652832e-01
5.650000000000000000e+03 4.787691362510870102e-02 4.876580935596106642e-02 7.633975720613082883e-02 4.697475106619478091e-02 4.723643884062767029e-02 4.620266333222389221e-02
5.656000000000000000e+03 6.738218263488277016e-02 6.561817253571750053e-02 7.580769656171128246e-02 6.509008522576424649e-02 6.465960294008255005e-02 6.466050446033477783e-02
5.266000000000000000e+03 6.173967772801046416e-02 7.394252885722937818e-02 6.195319677776266881e-02 6.020625946582192078e-02 5.948872864246368408e-02 5.930554866790771484e-02
5.267000000000000000e+03 1.591676561556907010e-01 1.574270822735271413e-01 1.042300531708481720e-01 1.591676562050649002e-01 1.514534950256347656e-01 1.390808820724487305e-01
5.660000000000000000e+03 7.441171897296271209e-02 9.950623599436940470e-02 7.273553420172021444e-02 7.441171854632784577e-02 6.348949670791625977e-02 7.295714318752288818e-02
5.270000000000000000e+03 5.805710916532427768e-02 6.773741055166788982e-02 5.526736111024810327e-02 5.805710916518878884e-02 5.437817797064781189e-02 5.757006257772445679e-02
5.651000000000000000e+03 7.376180264882108151e-02 1.037633176453675032e-01 7.251527098090561341e-02 7.356511323791604939e-02 7.316252589225769043e-02 7.289878278970718384e-02
5.271000000000000000e+03 5.376805112244853468e-02 6.477952361958339011e-02 6.394353313177993103e-02 5.376805078431064200e-02 5.384048447012901306e-02 5.334480479359626770e-02
5.661000000000000000e+03 9.613039994952021772e-02 1.269013258030343705e-01 8.969155340175963276e-02 9.747953655889547708e-02 7.663350552320480347e-02 8.635495603084564209e-02
5.273000000000000000e+03 1.091298026902497165e-01 6.945222299074964301e-02 7.963979014321198591e-02 1.091298020473999569e-01 8.762910217046737671e-02 1.052975505590438843e-01
5.652000000000000000e+03 5.456070206340122436e-02 5.029055953784897920e-02 4.674599287320679170e-02 5.456070224801587432e-02 5.458688363432884216e-02 5.233709514141082764e-02
5.653000000000000000e+03 1.076429015938415445e-01 2.074015321686443203e-01 1.160181508589665650e-01 1.076429016519758614e-01 1.032426059246063232e-01 1.002658531069755554e-01
5.274000000000000000e+03 7.217730119057769178e-02 7.710015207835525797e-02 7.069805728734901429e-02 7.046416628696799966e-02 6.372423470020294189e-02 6.458257138729095459e-02
5.275000000000000000e+03 5.346836049591141560e-02 5.037678954090492323e-02 5.168737459229702513e-02 5.273115739766164739e-02 5.321386456489562988e-02 5.284398421645164490e-02
6.032000000000000000e+03 6.885943414351118619e-02 6.462508497763468085e-02 6.070756093524422997e-02 6.836412708859274101e-02 6.376135349273681641e-02 6.365359574556350708e-02
5.277000000000000000e+03 7.145751531920015165e-02 6.771236400451792481e-02 9.760457437601201269e-02 7.252632060051865392e-02 7.145156711339950562e-02 7.081688940525054932e-02
6.033000000000000000e+03 6.364711718354497394e-02 6.859360798570848794e-02 8.092403904664732806e-02 6.552466042073847030e-02 6.340803205966949463e-02 6.339922547340393066e-02
6.410000000000000000e+03 5.803217732808665236e-02 6.426684126204683378e-02 5.700777142429900440e-02 5.816271080389578962e-02 5.503995344042778015e-02 5.254771932959556580e-02
6.034000000000000000e+03 1.079961681006553070e-01 1.176870268026295185e-01 1.023787325081835509e-01 1.070008815840914757e-01 6.937368214130401611e-02 7.697410881519317627e-02
6.035000000000000000e+03 1.279362815087433936e-01 1.326401867168352788e-01 9.515444703414371874e-02 1.279362826396590325e-01 7.752290368080139160e-02 1.243103072047233582e-01
6.411000000000000000e+03 9.616958954666976478e-02 9.175386355077204403e-02 7.552271415846399660e-02 9.498137081211668886e-02 9.641139954328536987e-02 9.507212042808532715e-02
6.036000000000000000e+03 9.835430741919200248e-02 9.838795403599798206e-02 8.715902646072544446e-02 9.750380701837400854e-02 1.041285023093223572e-01 9.739156067371368408e-02
5.662000000000000000e+03 6.684054209619394449e-02 6.949131762947249880e-02 9.566239008023391666e-02 6.489327541337411298e-02 6.686426699161529541e-02 6.681702286005020142e-02
5.666000000000000000e+03 9.386091043834877967e-02 1.697079636349970444e-01 9.384271965199740551e-02 9.386091000363161463e-02 8.685269951820373535e-02 8.790056407451629639e-02
5.667000000000000000e+03 9.873937735044388542e-02 1.000936573770637300e-01 6.967769849543394012e-02 9.907952725987427545e-02 7.744276523590087891e-02 7.454574108123779297e-02
5.668000000000000000e+03 7.387774760390421191e-02 1.208105766260685887e-01 8.134017558846177998e-02 7.462531550858825247e-02 7.317245751619338989e-02 7.227469980716705322e-02
5.669000000000000000e+03 7.442053421858133011e-02 8.778849381634960813e-02 7.986538953730590307e-02 7.455608690092160873e-02 7.442197203636169434e-02 7.297946512699127197e-02
5.670000000000000000e+03 4.198642811055260798e-02 5.662706732813573007e-02 6.561439285733380866e-02 4.263238159356776136e-02 3.595612570643424988e-02 3.592230379581451416e-02
5.671000000000000000e+03 7.301076816325889618e-02 7.044976127518677578e-02 6.752767640086020096e-02 7.294399626924129298e-02 7.105565071105957031e-02 6.956895440816879272e-02
5.672000000000000000e+03 1.395561086920840965e-01 7.898397289438903457e-02 1.245278312418569983e-01 1.313923060162273393e-01 1.349617242813110352e-01 1.333006322383880615e-01
5.677000000000000000e+03 9.731733886229909647e-02 1.068759425232202742e-01 8.974998742020752485e-02 9.731733872289489995e-02 9.337347000837326050e-02 9.155057370662689209e-02
5.678000000000000000e+03 1.107890592934043933e-01 1.301225897252134001e-01 8.082274794362376280e-02 1.132167149257140709e-01 1.110572591423988342e-01 1.088416203856468201e-01
5.680000000000000000e+03 9.283685259986465543e-02 1.766231629781356283e-01 7.827826218298207517e-02 9.283685050838813568e-02 6.816164404153823853e-02 8.509367704391479492e-02
6.412000000000000000e+03 6.731280252890865790e-02 6.722574336221651126e-02 6.107383384761045503e-02 6.736497647249269083e-02 6.734126806259155273e-02 6.733988225460052490e-02
6.038000000000000000e+03 6.541247260343431569e-02 8.310231636395255805e-02 6.875082826370337852e-02 6.548885523127094543e-02 6.175655126571655273e-02 6.175734847784042358e-02
6.413000000000000000e+03 9.276306021388591727e-02 9.634136246209595855e-02 6.798647726650132450e-02 9.192637518361332361e-02 8.843630552291870117e-02 8.932865411043167114e-02
5.681000000000000000e+03 8.219825662498644880e-02 1.053657716878730610e-01 7.711631799602389203e-02 8.264957853525234377e-02 8.216792345046997070e-02 8.093272149562835693e-02
6.039000000000000000e+03 7.070137660757466747e-02 8.657673215200439865e-02 6.474951566807211900e-02 7.277745338268214181e-02 6.001329049468040466e-02 5.992954596877098083e-02
6.415000000000000000e+03 7.251910813001141709e-02 9.456730395818967183e-02 7.279517723049259981e-02 7.251910770882569190e-02 5.903723835945129395e-02 7.068815082311630249e-02
6.042000000000000000e+03 9.431228510670450205e-02 2.009559248558998035e-01 1.382508925470619932e-01 9.431228629900276217e-02 1.917130351066589355e-01 9.043968468904495239e-02
6.417000000000000000e+03 1.426514659331107049e-01 1.284665664384517791e-01 8.799218382609920452e-02 1.347831808157229361e-01 8.754325658082962036e-02 8.819274604320526123e-02
5.682000000000000000e+03 8.850615584061681529e-02 9.937434718928644939e-02 7.747762435581422025e-02 8.960347239535695896e-02 7.134699076414108276e-02 7.134718447923660278e-02
6.419000000000000000e+03 9.145344883141434678e-02 9.631839144421165677e-02 7.309470678017179757e-02 8.977938151159965685e-02 7.352230697870254517e-02 7.073363661766052246e-02
6.421000000000000000e+03 1.000991507920527129e-01 1.092486913477443561e-01 1.071380150570541839e-01 1.000991510059178885e-01 9.997044503688812256e-02 9.157340228557586670e-02
5.684000000000000000e+03 4.845350658899102991e-02 4.784768386872775836e-02 4.937311685184680304e-02 4.828577262880990456e-02 4.796480014920234680e-02 4.760023206472396851e-02
6.422000000000000000e+03 9.255527433049148822e-02 1.597790695663933169e-01 1.601786851684341706e-01 9.412012249890693016e-02 8.755814284086227417e-02 8.362799882888793945e-02
6.043000000000000000e+03 7.016547301592572505e-02 5.940511985697164571e-02 6.711831595943486273e-02 6.848589331370327771e-02 7.003150880336761475e-02 6.999717652797698975e-02
6.425000000000000000e+03 4.356753729592794527e-02 4.135757808778433436e-02 5.428936011765655295e-02 4.356753707455143787e-02 6.259647756814956665e-02 3.542523458600044250e-02
5.686000000000000000e+03 1.161372762639354267e-01 1.387611150767323054e-01 7.586906765330997393e-02 1.198033310532492235e-01 6.139561533927917480e-02 6.121825054287910461e-02
6.426000000000000000e+03 6.703060602911345423e-02 9.379726650046700531e-02 8.290035825369741762e-02 6.800434297096237535e-02 6.710094958543777466e-02 6.705880165100097656e-02
6.427000000000000000e+03 1.109836479457858849e-01 1.067287745826452916e-01 1.096587039419638365e-01 1.109836479915468771e-01 1.085494905710220337e-01 9.311223030090332031e-02
5.688000000000000000e+03 6.482037477650219592e-02 1.723376821461930497e-01 7.539250314565762445e-02 6.890379672630075891e-02 6.111156940460205078e-02 6.104370579123497009e-02
6.044000000000000000e+03 8.285678275355765066e-02 1.101318841033884222e-01 9.548368606689300320e-02 8.497212150510269346e-02 8.292945474386215210e-02 8.285039663314819336e-02
5.689000000000000000e+03 8.999118583422538453e-02 9.696719031759880314e-02 9.427738049280583177e-02 8.999118639914417683e-02 6.316433846950531006e-02 7.569152861833572388e-02
6.045000000000000000e+03 1.229331390363620213e-01 1.557059965641077182e-01 1.157939797270616522e-01 1.229331383223033897e-01 1.096382737159729004e-01 6.771822273731231689e-02
6.048000000000000000e+03 7.465475966076544345e-02 7.885264480230749773e-02 9.659672603672099511e-02 7.465475981812833006e-02 7.286148518323898315e-02 7.033582031726837158e-02
6.428000000000000000e+03 4.343554211862861447e-02 4.373624629427604743e-02 9.117155033337465131e-02 4.451614355443491572e-02 4.260059073567390442e-02 4.260353744029998779e-02
5.690000000000000000e+03 7.850931657471205138e-02 8.204270076387175370e-02 6.889519261564318320e-02 8.124909471332790456e-02 7.860610634088516235e-02 7.803282141685485840e-02
5.691000000000000000e+03 1.027295419427882994e-01 1.150692838498181825e-01 6.001843245781518510e-02 9.860533801369822382e-02 6.928639858961105347e-02 6.637238711118698120e-02
6.050000000000000000e+03 6.221780741934659215e-02 6.163231643918858083e-02 8.894617110866190335e-02 5.978532999125468761e-02 6.219903007149696350e-02 6.198025494813919067e-02
5.692000000000000000e+03 9.631082750941787063e-02 1.110628750725929509e-01 7.982408006121542721e-02 9.556581662604127225e-02 8.954948186874389648e-02 9.203810989856719971e-02
5.693000000000000000e+03 7.591047780807683165e-02 6.539684892837685504e-02 6.609181885665950384e-02 7.591047684344476298e-02 4.962852969765663147e-02 4.899852350354194641e-02
6.430000000000000000e+03 9.498023684811357503e-02 9.524366223518913877e-02 8.001579222116658729e-02 9.620140591426683263e-02 9.488065540790557861e-02 9.433859586715698242e-02
5.694000000000000000e+03 5.496651656307562084e-02 4.430126283405677601e-02 5.026228233344217505e-02 5.496651673165502822e-02 3.628405928611755371e-02 5.334047228097915649e-02
6.431000000000000000e+03 3.900016919651303621e-02 4.269931215040041056e-02 4.603932037234468450e-02 3.898009017565928769e-02 3.802543506026268005e-02 3.781618922948837280e-02
6.051000000000000000e+03 7.401894183660882864e-02 7.822971280220462897e-02 6.791462901494828286e-02 7.527160168312048427e-02 7.328642159700393677e-02 7.325624674558639526e-02
6.432000000000000000e+03 6.918432365208970758e-02 1.431743238603616908e-01 7.135945755133868418e-02 6.918432432053053804e-02 6.362410634756088257e-02 5.668465048074722290e-02
6.433000000000000000e+03 1.573034647651322393e-01 3.618427970115127845e-01 1.374429985129815290e-01 1.573034659355277698e-01 1.527771204710006714e-01 1.316615641117095947e-01
6.054000000000000000e+03 1.096905990626967364e-01 9.440014925080514319e-02 8.452096473327901094e-02 1.095825436483992416e-01 1.078355461359024048e-01 1.076248660683631897e-01
6.434000000000000000e+03 3.869704054682651662e-02 9.179787252803967013e-02 4.384532280884536476e-02 4.108076779295655873e-02 3.677491098642349243e-02 3.661267831921577454e-02
6.055000000000000000e+03 1.320735196158211167e-01 3.111268492375701133e-01 1.444096044470237761e-01 1.388055416516456864e-01 1.216434612870216370e-01 1.215030103921890259e-01
5.697000000000000000e+03 8.126040931074766938e-02 7.618896691613563643e-02 8.378326358750537439e-02 8.174222435663781872e-02 8.128790557384490967e-02 8.043306320905685425e-02
6.435000000000000000e+03 7.717361187297240577e-02 7.262610909573007090e-02 1.213444002313287945e-01 7.633591026072726604e-02 7.256135344505310059e-02 7.204841077327728271e-02
6.057000000000000000e+03 9.038562514513559520e-02 8.862634400900183673e-02 8.093596900551326689e-02 9.038562503850641749e-02 8.848538249731063843e-02 8.487408608198165894e-02
6.437000000000000000e+03 5.959304592574879433e-02 7.266976181045842198e-02 4.643637582839222483e-02 6.089747706170398761e-02 5.981294065713882446e-02 5.938262864947319031e-02
5.699000000000000000e+03 8.083007478727106954e-02 1.283434670936040578e-01 8.902638325687284304e-02 8.312594164406478248e-02 7.929836958646774292e-02 7.928821444511413574e-02
6.059000000000000000e+03 8.511619604295554697e-02 8.450835799115537228e-02 7.359688515532039621e-02 8.548819481267368181e-02 8.498527854681015015e-02 8.426901698112487793e-02
6.060000000000000000e+03 8.444913651051759451e-02 9.973675004216804585e-02 6.775153595242210114e-02 8.444913529907080441e-02 5.776715278625488281e-02 5.699105560779571533e-02
6.061000000000000000e+03 1.058384147099153128e-01 1.006451838807206622e-01 9.796896213960851196e-02 1.079974294827068526e-01 8.507587015628814697e-02 9.344216436147689819e-02
6.062000000000000000e+03 7.376893894567886079e-02 1.243228028551631170e-01 6.632110248491596138e-02 7.376893882464333196e-02 6.774972379207611084e-02 6.198234483599662781e-02
6.064000000000000000e+03 1.115004966610959186e-01 1.155361604051972496e-01 9.784910473196513359e-02 1.109790260895053837e-01 1.009081080555915833e-01 9.810831397771835327e-02
6.065000000000000000e+03 5.029164848493611339e-02 5.110412235469194431e-02 6.197464531376101898e-02 5.051213194005018531e-02 4.991437122225761414e-02 4.955203086137771606e-02
6.438000000000000000e+03 8.242300260305067405e-02 1.090398495308808891e-01 6.129704770707736922e-02 8.336296086221178792e-02 6.391786783933639526e-02 6.392357498407363892e-02
6.066000000000000000e+03 6.782794075469021633e-02 7.688283138006085649e-02 6.901721821443830562e-02 6.501099668649143459e-02 6.203097105026245117e-02 6.185438111424446106e-02
5.701000000000000000e+03 8.219220348455651137e-02 1.029788801520129110e-01 9.121472107940320484e-02 8.263170618223046604e-02 8.021307736635208130e-02 8.020611107349395752e-02
6.439000000000000000e+03 5.668900672456279877e-02 7.091432112349083106e-02 5.021810963840867004e-02 5.496727419308891638e-02 4.913791269063949585e-02 4.945133998990058899e-02
6.068000000000000000e+03 6.975494807290358312e-02 7.794835830734665738e-02 7.212204445975282929e-02 6.945855739950358709e-02 6.902974098920822144e-02 6.824957579374313354e-02
6.440000000000000000e+03 9.036751087415360872e-02 1.598361039552057550e-01 1.106123766565367400e-01 9.036751173268367521e-02 1.037044525146484375e-01 7.817713171243667603e-02
6.442000000000000000e+03 6.913424681588201115e-02 7.058576105676088452e-02 6.073902964672615867e-02 6.986338221841774387e-02 6.090655922889709473e-02 6.080850958824157715e-02
6.443000000000000000e+03 1.000969409457900805e-01 9.903287080830562583e-02 6.343005054920285157e-02 1.000969417167622416e-01 6.697361916303634644e-02 9.826024621725082397e-02
5.702000000000000000e+03 8.320553409674817658e-02 8.307279616221582841e-02 5.926065129782212559e-02 8.435541379392512418e-02 7.028667628765106201e-02 7.028440386056900024e-02
6.447000000000000000e+03 5.816167247556567471e-02 7.145605169501585696e-02 6.669116684582718224e-02 5.669741084581975121e-02 5.405882373452186584e-02 4.880565777420997620e-02
6.069000000000000000e+03 9.840794564392831012e-02 1.245946553216969593e-01 1.125017735163545696e-01 1.068936762640979032e-01 9.842029213905334473e-02 9.742611646652221680e-02
6.070000000000000000e+03 7.909916529824992382e-02 1.007946172307619959e-01 6.449708490739483602e-02 8.152879947229461910e-02 7.262646406888961792e-02 7.259760051965713501e-02
6.072000000000000000e+03 9.208772029999869047e-02 9.436558435217021201e-02 9.349009337846402035e-02 9.139896592170185241e-02 9.181240200996398926e-02 9.157548099756240845e-02
6.073000000000000000e+03 6.974917912394093533e-02 7.443994539187880066e-02 8.975957138186266282e-02 6.974917918748377299e-02 6.750117242336273193e-02 6.449516862630844116e-02
5.703000000000000000e+03 9.098909654323178442e-02 9.034760701802617422e-02 7.308895266707922389e-02 8.570053325001270039e-02 7.929521799087524414e-02 7.929590344429016113e-02
6.075000000000000000e+03 4.561636610278198972e-02 6.250351377972099276e-02 5.901873090822083723e-02 4.625353855343136700e-02 4.487296566367149353e-02 4.465479776263237000e-02
6.076000000000000000e+03 3.774734966961028337e-02 8.196179350931516450e-02 4.718138607014316088e-02 3.774734958960019454e-02 4.154933243989944458e-02 3.505305945873260498e-02
